SKU,Date,Qty,Amount,Category,sales_last_7_days,day_of_week,month,previous_day_sales,previous_week_sales,previous_2_day_sales,previous_3_day_sales,rolling_mean_3,rolling_mean_7
JNE3838-KR-L,2022-05-31,1,399.0,kurta,7.0,1,5,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-L,2022-06-02,5,1995.0,kurta,11.0,3,6,1.0,1.0,1.0,1.0,2.3333333333333335,1.5714285714285714
JNE3838-KR-L,2022-06-03,2,798.0,kurta,12.0,4,6,5.0,1.0,1.0,1.0,2.6666666666666665,1.7142857142857142
JNE3838-KR-L,2022-06-04,1,399.0,kurta,12.0,5,6,2.0,1.0,5.0,1.0,2.6666666666666665,1.7142857142857142
JNE3838-KR-L,2022-06-05,3,798.0,kurta,14.0,6,6,1.0,1.0,2.0,5.0,2.0,2.0
JNE3838-KR-L,2022-06-08,1,399.0,kurta,14.0,2,6,3.0,1.0,1.0,2.0,1.6666666666666667,2.0
JNE3838-KR-L,2022-06-10,1,399.0,kurta,14.0,4,6,1.0,1.0,3.0,1.0,1.6666666666666667,2.0
JNE3838-KR-L,2022-06-11,1,399.0,kurta,14.0,5,6,1.0,1.0,1.0,3.0,1.0,2.0
JNE3838-KR-L,2022-06-12,1,399.0,kurta,10.0,6,6,1.0,5.0,1.0,1.0,1.0,1.4285714285714286
JNE3838-KR-L,2022-06-13,2,798.0,kurta,10.0,0,6,1.0,2.0,1.0,1.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-L,2022-06-21,3,1161.0,kurta,12.0,1,6,2.0,1.0,1.0,1.0,2.0,1.7142857142857142
JNE3838-KR-L,2022-06-22,2,774.0,kurta,11.0,2,6,3.0,3.0,2.0,1.0,2.3333333333333335,1.5714285714285714
JNE3838-KR-L,2022-06-23,2,798.0,kurta,12.0,3,6,2.0,1.0,3.0,2.0,2.3333333333333335,1.7142857142857142
JNE3838-KR-L,2022-06-24,2,798.0,kurta,13.0,4,6,2.0,1.0,2.0,3.0,2.0,1.8571428571428572
JNE3838-KR-L,2022-06-26,3,1197.0,kurta,15.0,6,6,2.0,1.0,2.0,2.0,2.3333333333333335,2.142857142857143
JNE3838-KR-L,2022-06-27,2,798.0,kurta,16.0,0,6,3.0,1.0,2.0,2.0,2.3333333333333335,2.2857142857142856
JNE3838-KR-M,2022-06-10,1,399.0,kurta,7.0,4,6,1.0,2.0,1.0,1.0,1.0,1.0
JNE3838-KR-M,2022-06-11,1,399.0,kurta,7.0,5,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-M,2022-06-12,1,399.0,kurta,7.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-M,2022-06-16,1,399.0,kurta,7.0,3,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-M,2022-06-17,1,399.0,kurta,7.0,4,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-M,2022-06-18,1,387.0,kurta,7.0,5,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-M,2022-06-19,2,774.0,kurta,8.0,6,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3838-KR-M,2022-06-20,1,387.0,kurta,8.0,0,6,2.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3838-KR-M,2022-06-22,3,1161.0,kurta,10.0,2,6,1.0,1.0,2.0,1.0,2.0,1.4285714285714286
JNE3838-KR-M,2022-06-23,2,774.0,kurta,11.0,3,6,3.0,1.0,1.0,2.0,2.0,1.5714285714285714
JNE3838-KR-M,2022-06-24,1,399.0,kurta,11.0,4,6,2.0,1.0,3.0,1.0,2.0,1.5714285714285714
JNE3838-KR-M,2022-06-25,2,798.0,kurta,12.0,5,6,1.0,1.0,2.0,3.0,1.6666666666666667,1.7142857142857142
JNE3838-KR-M,2022-06-27,1,399.0,kurta,12.0,0,6,2.0,1.0,1.0,2.0,1.3333333333333333,1.7142857142857142
JNE3838-KR-M,2022-06-29,2,798.0,kurta,12.0,2,6,1.0,2.0,2.0,1.0,1.6666666666666667,1.7142857142857142
JNE3838-KR-S,2022-06-24,1,399.0,kurta,7.0,4,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-S,2022-06-26,1,399.0,kurta,7.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3838-KR-XL,2022-05-31,1,399.0,kurta,9.0,1,5,2.0,1.0,1.0,1.0,1.3333333333333333,1.2857142857142858
JNE3838-KR-XL,2022-06-01,1,399.0,kurta,9.0,2,6,1.0,1.0,2.0,1.0,1.3333333333333333,1.2857142857142858
JNE3838-KR-XL,2022-06-02,1,399.0,kurta,9.0,3,6,1.0,1.0,1.0,2.0,1.0,1.2857142857142858
JNE3838-KR-XL,2022-06-03,1,399.0,kurta,8.0,4,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
JNE3838-KR-XL,2022-06-05,2,798.0,kurta,9.0,6,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.2857142857142858
JNE3838-KR-XL,2022-06-06,2,798.0,kurta,10.0,0,6,2.0,1.0,1.0,1.0,1.6666666666666667,1.4285714285714286
JNE3838-KR-XL,2022-06-08,2,798.0,kurta,10.0,2,6,2.0,2.0,2.0,1.0,2.0,1.4285714285714286
JNE3838-KR-XL,2022-06-10,1,399.0,kurta,10.0,4,6,2.0,1.0,2.0,2.0,1.6666666666666667,1.4285714285714286
JNE3838-KR-XL,2022-06-11,1,399.0,kurta,10.0,5,6,1.0,1.0,2.0,2.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-XL,2022-06-12,2,798.0,kurta,11.0,6,6,1.0,1.0,1.0,2.0,1.3333333333333333,1.5714285714285714
JNE3838-KR-XL,2022-06-13,2,798.0,kurta,12.0,0,6,2.0,1.0,1.0,1.0,1.6666666666666667,1.7142857142857142
JNE3838-KR-XL,2022-06-15,1,399.0,kurta,11.0,2,6,2.0,2.0,2.0,1.0,1.6666666666666667,1.5714285714285714
JNE3838-KR-XL,2022-06-19,1,387.0,kurta,10.0,6,6,1.0,2.0,2.0,2.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-XL,2022-06-21,2,774.0,kurta,10.0,1,6,1.0,2.0,1.0,2.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-XL,2022-06-22,1,387.0,kurta,10.0,2,6,2.0,1.0,1.0,1.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-XL,2022-06-25,1,399.0,kurta,10.0,5,6,1.0,1.0,2.0,1.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-XL,2022-06-26,2,798.0,kurta,10.0,6,6,1.0,2.0,1.0,2.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-XL,2022-06-27,1,399.0,kurta,9.0,0,6,2.0,2.0,1.0,1.0,1.3333333333333333,1.2857142857142858
JNE3838-KR-XL,2022-06-29,2,798.0,kurta,10.0,2,6,1.0,1.0,2.0,1.0,1.6666666666666667,1.4285714285714286
JNE3838-KR-XXL,2022-06-05,1,399.0,kurta,11.0,6,6,2.0,1.0,2.0,2.0,1.6666666666666667,1.5714285714285714
JNE3838-KR-XXL,2022-06-06,1,399.0,kurta,11.0,0,6,1.0,1.0,2.0,2.0,1.3333333333333333,1.5714285714285714
JNE3838-KR-XXL,2022-06-09,1,399.0,kurta,10.0,3,6,1.0,2.0,1.0,2.0,1.0,1.4285714285714286
JNE3838-KR-XXL,2022-06-10,1,399.0,kurta,10.0,4,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
JNE3838-KR-XXL,2022-06-12,1,399.0,kurta,9.0,6,6,1.0,2.0,1.0,1.0,1.0,1.2857142857142858
JNE3838-KR-XXL,2022-06-13,1,399.0,kurta,8.0,0,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
JNE3838-KR-XXL,2022-06-15,2,798.0,kurta,8.0,2,6,1.0,2.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3838-KR-XXL,2022-06-17,1,399.0,kurta,8.0,4,6,2.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3838-KR-XXL,2022-06-21,1,387.0,kurta,8.0,1,6,1.0,1.0,2.0,1.0,1.3333333333333333,1.1428571428571428
JNE3838-KR-XXL,2022-06-23,2,774.0,kurta,9.0,3,6,1.0,1.0,1.0,2.0,1.3333333333333333,1.2857142857142858
JNE3838-KR-XXL,2022-06-24,6,1995.0,kurta,14.0,4,6,2.0,1.0,1.0,1.0,3.0,2.0
JNE3838-KR-XXL,2022-06-25,1,399.0,kurta,14.0,5,6,6.0,1.0,2.0,1.0,3.0,2.0
JNE3838-KR-XXL,2022-06-26,1,399.0,kurta,14.0,6,6,1.0,1.0,6.0,2.0,2.6666666666666665,2.0
JNE3838-KR-XXL,2022-06-27,4,1596.0,kurta,16.0,0,6,1.0,2.0,1.0,6.0,2.0,2.2857142857142856
JNE3838-KR-XXL,2022-06-28,1,399.0,kurta,16.0,1,6,4.0,1.0,1.0,1.0,2.0,2.2857142857142856
JNE3838-KR-XXXL,2022-06-01,1,399.0,kurta,8.0,2,6,1.0,2.0,2.0,1.0,1.3333333333333333,1.1428571428571428
JNE3838-KR-XXXL,2022-06-02,3,1197.0,kurta,10.0,3,6,1.0,1.0,1.0,2.0,1.6666666666666667,1.4285714285714286
JNE3838-KR-XXXL,2022-06-04,2,798.0,kurta,11.0,5,6,3.0,1.0,1.0,1.0,2.0,1.5714285714285714
JNE3838-KR-XXXL,2022-06-12,2,798.0,kurta,12.0,6,6,2.0,1.0,3.0,1.0,2.3333333333333335,1.7142857142857142
JNE3838-KR-XXXL,2022-06-13,1,399.0,kurta,12.0,0,6,2.0,1.0,2.0,3.0,1.6666666666666667,1.7142857142857142
JNE3838-KR-XXXL,2022-06-14,1,399.0,kurta,11.0,1,6,1.0,2.0,2.0,2.0,1.3333333333333333,1.5714285714285714
JNE3838-KR-XXXL,2022-06-15,1,399.0,kurta,11.0,2,6,1.0,1.0,1.0,2.0,1.0,1.5714285714285714
JNE3838-KR-XXXL,2022-06-16,2,798.0,kurta,12.0,3,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.7142857142857142
JNE3838-KR-XXXL,2022-06-17,1,399.0,kurta,10.0,4,6,2.0,3.0,1.0,1.0,1.3333333333333333,1.4285714285714286
JNE3838-KR-XXXL,2022-06-19,1,387.0,kurta,9.0,6,6,1.0,2.0,2.0,1.0,1.3333333333333333,1.2857142857142858
JNE3856-KR-L,2022-06-21,2,1252.0,kurta,8.0,1,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3856-KR-L,2022-06-28,1,666.0,kurta,8.0,1,6,2.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3856-KR-XXL,2022-06-22,1,626.0,kurta,8.0,2,6,2.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3856-KR-XXL,2022-06-27,1,0.0,kurta,8.0,0,6,1.0,1.0,2.0,1.0,1.3333333333333333,1.1428571428571428
JNE3860-DR-L,2022-06-09,1,614.0,Western Dress,8.0,3,6,2.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3860-DR-L,2022-06-12,1,614.0,Western Dress,8.0,6,6,1.0,1.0,2.0,1.0,1.3333333333333333,1.1428571428571428
JNE3860-DR-L,2022-06-13,1,614.0,Western Dress,8.0,0,6,1.0,1.0,1.0,2.0,1.0,1.1428571428571428
JNE3860-DR-L,2022-06-17,1,614.0,Western Dress,8.0,4,6,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
JNE3860-DR-L,2022-06-23,1,596.0,Western Dress,8.0,3,6,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
JNE3860-DR-L,2022-06-26,3,1842.0,Western Dress,10.0,6,6,1.0,1.0,1.0,1.0,1.6666666666666667,1.4285714285714286
JNE3860-DR-M,2022-06-26,2,1228.0,Western Dress,10.0,6,6,1.0,2.0,1.0,2.0,1.3333333333333333,1.4285714285714286
JNE3860-DR-XL,2022-06-17,1,614.0,Western Dress,7.0,4,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3860-DR-XL,2022-06-18,1,596.0,Western Dress,7.0,5,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3860-DR-XL,2022-06-21,1,596.0,Western Dress,7.0,1,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3860-DR-XL,2022-06-26,1,614.0,Western Dress,7.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3860-DR-XL,2022-06-27,1,614.0,Western Dress,7.0,0,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3860-DR-XXL,2022-06-23,1,596.0,Western Dress,8.0,3,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
JNE3860-DR-XXL,2022-06-26,1,614.0,Western Dress,8.0,6,6,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
JNE3860-DR-XXXL,2022-06-06,3,1842.0,Western Dress,11.0,0,6,1.0,2.0,1.0,2.0,1.6666666666666667,1.5714285714285714
JNE3860-DR-XXXL,2022-06-08,2,1228.0,Western Dress,11.0,2,6,3.0,2.0,1.0,1.0,2.0,1.5714285714285714
JNE3860-DR-XXXL,2022-06-10,1,614.0,Western Dress,11.0,4,6,2.0,1.0,3.0,1.0,2.0,1.5714285714285714
JNE3860-DR-XXXL,2022-06-11,1,614.0,Western Dress,11.0,5,6,1.0,1.0,2.0,3.0,1.3333333333333333,1.5714285714285714
JNE3860-DR-XXXL,2022-06-12,1,614.0,Western Dress,10.0,6,6,1.0,2.0,1.0,2.0,1.0,1.4285714285714286
JNE3860-DR-XXXL,2022-06-19,1,596.0,Western Dress,10.0,6,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
JNE3860-DR-XXXL,2022-06-21,1,596.0,Western Dress,10.0,1,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
JNE3860-DR-XXXL,2022-06-22,1,596.0,Western Dress,8.0,2,6,1.0,3.0,1.0,1.0,1.0,1.1428571428571428
JNE3860-DR-XXXL,2022-06-23,1,614.0,Western Dress,7.0,3,6,1.0,2.0,1.0,1.0,1.0,1.0
JNE3860-DR-XXXL,2022-06-24,1,614.0,Western Dress,7.0,4,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3860-DR-XXXL,2022-06-25,2,1228.0,Western Dress,8.0,5,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3861-DR-L,2022-05-09,1,791.0,Western Dress,8.0,0,5,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
JNE3861-DR-L,2022-05-11,1,791.0,Western Dress,8.0,2,5,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
JNE3861-DR-L,2022-05-12,1,791.0,Western Dress,7.0,3,5,1.0,2.0,1.0,1.0,1.0,1.0
JNE3861-DR-L,2022-05-13,3,2373.0,Western Dress,9.0,4,5,1.0,1.0,1.0,1.0,1.6666666666666667,1.2857142857142858
JNE3861-DR-L,2022-05-14,2,1582.0,Western Dress,10.0,5,5,3.0,1.0,1.0,1.0,2.0,1.4285714285714286
JNE3861-DR-L,2022-05-18,1,791.0,Western Dress,10.0,2,5,2.0,1.0,3.0,1.0,2.0,1.4285714285714286
JNE3861-DR-L,2022-05-23,2,791.0,Western Dress,11.0,0,5,1.0,1.0,2.0,3.0,1.6666666666666667,1.5714285714285714
JNE3861-DR-L,2022-05-26,1,791.0,Western Dress,11.0,3,5,2.0,1.0,1.0,2.0,1.3333333333333333,1.5714285714285714
JNE3861-DR-L,2022-05-28,3,2373.0,Western Dress,13.0,5,5,1.0,1.0,2.0,1.0,2.0,1.8571428571428572
JNE3861-DR-L,2022-05-29,1,791.0,Western Dress,13.0,6,5,3.0,1.0,1.0,2.0,1.6666666666666667,1.8571428571428572
JNE3861-DR-L,2022-05-30,3,2373.0,Western Dress,13.0,0,5,1.0,3.0,3.0,1.0,2.3333333333333335,1.8571428571428572
JNE3861-DR-L,2022-05-31,3,2373.0,Western Dress,14.0,1,5,3.0,2.0,1.0,3.0,2.3333333333333335,2.0
JNE3861-DR-L,2022-06-01,3,2232.0,Western Dress,16.0,2,6,3.0,1.0,3.0,1.0,3.0,2.2857142857142856
JNE3861-DR-L,2022-06-02,7,4464.0,Western Dress,21.0,3,6,3.0,2.0,3.0,3.0,4.333333333333333,3.0
JNE3861-DR-L,2022-06-03,2,1488.0,Western Dress,22.0,4,6,7.0,1.0,3.0,3.0,4.0,3.142857142857143
JNE3861-DR-L,2022-06-04,1,1044.0,Western Dress,20.0,5,6,2.0,3.0,7.0,3.0,3.3333333333333335,2.857142857142857
JNE3861-DR-L,2022-06-06,2,2088.0,Western Dress,21.0,0,6,1.0,1.0,2.0,7.0,1.6666666666666667,3.0
JNE3861-DR-L,2022-06-07,1,1099.0,Western Dress,19.0,1,6,2.0,3.0,1.0,2.0,1.3333333333333333,2.7142857142857144
JNE3861-DR-L,2022-06-08,1,1044.0,Western Dress,17.0,2,6,1.0,3.0,2.0,1.0,1.3333333333333333,2.4285714285714284
JNE3861-DR-L,2022-06-09,2,2088.0,Western Dress,16.0,3,6,1.0,3.0,1.0,2.0,1.3333333333333333,2.2857142857142856
JNE3861-DR-L,2022-06-14,1,1044.0,Western Dress,10.0,1,6,2.0,7.0,1.0,1.0,1.3333333333333333,1.4285714285714286
JNE3861-DR-L,2022-06-15,1,1044.0,Western Dress,9.0,2,6,1.0,2.0,2.0,1.0,1.3333333333333333,1.2857142857142858
JNE3861-DR-L,2022-06-17,1,1044.0,Western Dress,9.0,4,6,1.0,1.0,1.0,2.0,1.0,1.2857142857142858
JNE3861-DR-L,2022-06-27,1,1044.0,Western Dress,8.0,0,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
JNE3861-DR-M,2022-05-31,1,791.0,Western Dress,11.0,1,5,2.0,1.0,2.0,2.0,1.6666666666666667,1.5714285714285714
JNE3861-DR-M,2022-06-01,1,744.0,Western Dress,10.0,2,6,1.0,2.0,2.0,2.0,1.3333333333333333,1.4285714285714286
JNE3861-DR-M,2022-06-02,1,744.0,Western Dress,10.0,3,6,1.0,1.0,1.0,2.0,1.0,1.4285714285714286
JNE3861-DR-M,2022-06-07,1,1044.0,Western Dress,10.0,1,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
JNE3861-DR-M,2022-06-10,1,1044.0,Western Dress,9.0,4,6,1.0,2.0,1.0,1.0,1.0,1.2857142857142858
JNE3861-DR-M,2022-06-11,1,1044.0,Western Dress,8.0,5,6,1.0,2.0,1.0,1.0,1.0,1.1428571428571428
JNE3861-DR-M,2022-06-15,1,1044.0,Western Dress,7.0,2,6,1.0,2.0,1.0,1.0,1.0,1.0
JNE3861-DR-S,2022-06-11,1,791.0,Western Dress,11.0,5,6,1.0,1.0,1.0,2.0,1.0,1.5714285714285714
JNE3861-DR-S,2022-06-16,1,791.0,Western Dress,11.0,3,6,1.0,1.0,1.0,1.0,1.0,1.5714285714285714
JNE3861-DR-S,2022-06-17,1,791.0,Western Dress,8.0,4,6,1.0,4.0,1.0,1.0,1.0,1.1428571428571428
JNE3861-DR-S,2022-06-21,1,744.0,Western Dress,8.0,1,6,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
JNE3861-DR-S,2022-06-22,2,1488.0,Western Dress,8.0,2,6,1.0,2.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3861-DR-S,2022-06-23,2,1535.0,Western Dress,9.0,3,6,2.0,1.0,1.0,1.0,1.6666666666666667,1.2857142857142858
JNE3861-DR-S,2022-06-26,1,791.0,Western Dress,9.0,6,6,2.0,1.0,2.0,1.0,1.6666666666666667,1.2857142857142858
JNE3861-DR-S,2022-06-29,2,1582.0,Western Dress,10.0,2,6,1.0,1.0,2.0,2.0,1.6666666666666667,1.4285714285714286
JNE3861-DR-XL,2022-05-10,1,791.0,Western Dress,8.0,1,5,2.0,2.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3861-DR-XL,2022-05-13,1,791.0,Western Dress,8.0,4,5,1.0,1.0,2.0,1.0,1.3333333333333333,1.1428571428571428
JNE3861-DR-XL,2022-05-14,1,791.0,Western Dress,8.0,5,5,1.0,1.0,1.0,2.0,1.0,1.1428571428571428
JNE3861-DR-XL,2022-05-15,2,1582.0,Western Dress,9.0,6,5,1.0,1.0,1.0,1.0,1.3333333333333333,1.2857142857142858
JNE3861-DR-XL,2022-05-16,4,3164.0,Western Dress,12.0,0,5,2.0,1.0,1.0,1.0,2.3333333333333335,1.7142857142857142
JNE3861-DR-XL,2022-05-17,1,791.0,Western Dress,12.0,1,5,4.0,1.0,2.0,1.0,2.3333333333333335,1.7142857142857142
JNE3861-DR-XL,2022-05-19,1,791.0,Western Dress,11.0,3,5,1.0,2.0,4.0,2.0,2.0,1.5714285714285714
JNE3861-DR-XL,2022-05-22,1,791.0,Western Dress,11.0,6,5,1.0,1.0,1.0,4.0,1.0,1.5714285714285714
JNE3861-DR-XL,2022-05-23,4,3164.0,Western Dress,14.0,0,5,1.0,1.0,1.0,1.0,2.0,2.0
JNE3861-DR-XL,2022-05-24,2,1582.0,Western Dress,15.0,1,5,4.0,1.0,1.0,1.0,2.3333333333333335,2.142857142857143
JNE3861-DR-XL,2022-05-26,1,791.0,Western Dress,14.0,3,5,2.0,2.0,4.0,1.0,2.3333333333333335,2.0
JNE3861-DR-XL,2022-05-27,2,1582.0,Western Dress,12.0,4,5,1.0,4.0,2.0,4.0,1.6666666666666667,1.7142857142857142
JNE3861-DR-XL,2022-05-28,3,2373.0,Western Dress,14.0,5,5,2.0,1.0,1.0,2.0,2.0,2.0
JNE3861-DR-XL,2022-05-30,1,791.0,Western Dress,14.0,0,5,3.0,1.0,2.0,1.0,2.0,2.0
JNE3861-DR-XL,2022-06-02,1,754.0,Western Dress,14.0,3,6,1.0,1.0,3.0,2.0,1.6666666666666667,2.0
JNE3861-DR-XL,2022-06-03,1,1044.0,Western Dress,11.0,4,6,1.0,4.0,1.0,3.0,1.0,1.5714285714285714
JNE3861-DR-XL,2022-06-06,1,1044.0,Western Dress,10.0,0,6,1.0,2.0,1.0,1.0,1.0,1.4285714285714286
JNE3861-DR-XL,2022-06-07,1,1044.0,Western Dress,10.0,1,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
JNE3861-DR-XL,2022-06-10,1,1044.0,Western Dress,9.0,4,6,1.0,2.0,1.0,1.0,1.0,1.2857142857142858
JNE3861-DR-XL,2022-06-11,1,1044.0,Western Dress,7.0,5,6,1.0,3.0,1.0,1.0,1.0,1.0
JNE3861-DR-XL,2022-06-13,1,0.0,Western Dress,7.0,0,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XL,2022-06-15,1,1044.0,Western Dress,7.0,2,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XL,2022-06-18,1,1044.0,Western Dress,7.0,5,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XL,2022-06-20,1,1044.0,Western Dress,7.0,0,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XL,2022-06-26,1,1044.0,Western Dress,7.0,6,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XL,2022-06-27,1,1044.0,Western Dress,7.0,0,6,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XS,2022-06-14,1,791.0,Western Dress,10.0,1,6,1.0,1.0,1.0,1.0,1.0,1.4285714285714286
JNE3861-DR-XS,2022-06-15,2,1582.0,Western Dress,11.0,2,6,1.0,1.0,1.0,1.0,1.3333333333333333,1.5714285714285714
JNE3861-DR-XS,2022-06-21,1,744.0,Western Dress,8.0,1,6,2.0,4.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3861-DR-XS,2022-06-23,1,791.0,Western Dress,8.0,3,6,1.0,1.0,2.0,1.0,1.3333333333333333,1.1428571428571428
JNE3861-DR-XXL,2022-05-16,1,791.0,Western Dress,8.0,0,5,1.0,1.0,1.0,1.0,1.0,1.1428571428571428
JNE3861-DR-XXL,2022-05-18,1,791.0,Western Dress,7.0,2,5,1.0,2.0,1.0,1.0,1.0,1.0
JNE3861-DR-XXL,2022-05-19,1,791.0,Western Dress,7.0,3,5,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XXL,2022-05-24,1,791.0,Western Dress,7.0,1,5,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XXL,2022-05-25,1,791.0,Western Dress,7.0,2,5,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XXL,2022-05-26,2,1582.0,Western Dress,8.0,3,5,1.0,1.0,1.0,1.0,1.3333333333333333,1.1428571428571428
JNE3861-DR-XXL,2022-05-27,3,2373.0,Western Dress,10.0,4,5,2.0,1.0,1.0,1.0,2.0,1.4285714285714286
JNE3861-DR-XXL,2022-05-28,3,2373.0,Western Dress,12.0,5,5,3.0,1.0,2.0,1.0,2.6666666666666665,1.7142857142857142
JNE3861-DR-XXL,2022-05-30,4,3164.0,Western Dress,15.0,0,5,3.0,1.0,3.0,2.0,3.3333333333333335,2.142857142857143
JNE3861-DR-XXL,2022-05-31,3,2373.0,Western Dress,17.0,1,5,4.0,1.0,3.0,3.0,3.3333333333333335,2.4285714285714284
JNE3861-DR-XXL,2022-06-01,2,1535.0,Western Dress,18.0,2,6,3.0,1.0,4.0,3.0,3.0,2.5714285714285716
JNE3861-DR-XXL,2022-06-02,1,744.0,Western Dress,18.0,3,6,2.0,1.0,3.0,4.0,2.0,2.5714285714285716
JNE3861-DR-XXL,2022-06-07,2,1044.0,Western Dress,18.0,1,6,1.0,2.0,2.0,3.0,1.6666666666666667,2.5714285714285716
JNE3861-DR-XXL,2022-06-10,2,2088.0,Western Dress,17.0,4,6,2.0,3.0,1.0,2.0,1.6666666666666667,2.4285714285714284
JNE3861-DR-XXL,2022-06-11,2,2088.0,Western Dress,16.0,5,6,2.0,3.0,2.0,1.0,2.0,2.2857142857142856
JNE3861-DR-XXL,2022-06-12,2,2088.0,Western Dress,14.0,6,6,2.0,4.0,2.0,2.0,2.0,2.0
JNE3861-DR-XXL,2022-06-13,1,1044.0,Western Dress,12.0,0,6,2.0,3.0,2.0,2.0,1.6666666666666667,1.7142857142857142
JNE3861-DR-XXL,2022-06-16,1,1044.0,Western Dress,11.0,3,6,1.0,2.0,2.0,2.0,1.3333333333333333,1.5714285714285714
JNE3861-DR-XXL,2022-06-18,1,1044.0,Western Dress,11.0,5,6,1.0,1.0,1.0,2.0,1.0,1.5714285714285714
JNE3861-DR-XXL,2022-06-20,1,1044.0,Western Dress,10.0,0,6,1.0,2.0,1.0,1.0,1.0,1.4285714285714286
JNE3861-DR-XXL,2022-06-28,1,1044.0,Western Dress,9.0,1,6,1.0,2.0,1.0,1.0,1.0,1.2857142857142858
JNE3861-DR-XXXL,2022-05-12,1,791.0,Western Dress,9.0,3,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
JNE3861-DR-XXXL,2022-05-13,1,791.0,Western Dress,9.0,4,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
JNE3861-DR-XXXL,2022-05-14,1,791.0,Western Dress,9.0,5,5,1.0,1.0,1.0,1.0,1.0,1.2857142857142858
JNE3861-DR-XXXL,2022-05-18,1,791.0,Western Dress,7.0,2,5,1.0,3.0,1.0,1.0,1.0,1.0
JNE3861-DR-XXXL,2022-05-23,1,791.0,Western Dress,7.0,0,5,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XXXL,2022-05-25,1,791.0,Western Dress,7.0,2,5,1.0,1.0,1.0,1.0,1.0,1.0
JNE3861-DR-XXXL,2022-05-27,1,791.0,Western Dress,7.0,4,5,1.0,1.0,1.0,1.0,1.0,1.0
